address,area,contacts,detail_url,id,price,title
公园前双地铁口北京路成熟商圈 五月花广场 7200月,捷登都会公寓,祖文吉,https://gz.esf.fang.com/chushou/3_263176453.htm,16675,50万, 公园前双地铁口北京路成熟商圈 五月花广场 7200月
首付20万 丽江花园 南向精装修 带车位 有钥匙 来电看房,丽江花园,饶群,https://gz.esf.fang.com/chushou/3_262922248.htm,16676,160万, 首付20万 丽江花园 南向精装修 带车位 有钥匙 来电看房
珠江铂世湾 3室2厅 97.3平,珠江铂世湾,彭泽锋,https://gz.esf.fang.com/chushou/3_263145122.htm,16677,359万, 珠江铂世湾 3室2厅 97.3平
新收 笋 广州雅居乐花园雅逸庭电梯小区 产权清晰 看房方便,广州雅居乐花园雅逸庭,谭必煜,https://gz.esf.fang.com/chushou/3_263156739.htm,16678,258万, 新收 笋 广州雅居乐花园雅逸庭电梯小区 产权清晰 看房方便
棠德花苑新上房源!南北通透电梯三房 车陂棠东双地铁 看房电联,棠德花园,李旭伦,https://gz.esf.fang.com/chushou/3_262116822.htm,16679,275万, 棠德花苑新上房源!南北通透电梯三房 车陂棠东双地铁 看房电联
保利罗兰国际(必看好房) 中楼层 南向豪装四房,保利罗兰国际,叶锦坤,https://gz.esf.fang.com/chushou/3_262371204.htm,16680,389万, 保利罗兰国际(必看好房) 中楼层 南向豪装四房
珠江铂世湾 7号线地铁 即买即收楼 找我看房额外送折扣,珠江铂世湾,黄斯泳,https://gz.esf.fang.com/chushou/3_262865464.htm,16681,350万, 珠江铂世湾 7号线地铁 即买即收楼 找我看房额外送折扣
誉峰 213方 4房 总3600万高楼层,誉峰,余文德,https://gz.esf.fang.com/chushou/3_263120784.htm,16682,3950万, 誉峰 213方 4房 总3600万高楼层
业主降价 华南碧桂园漾翠苑 南向中层视野好 送车位,华南碧桂园漾翠苑,饶群,https://gz.esf.fang.com/chushou/3_262650716.htm,16683,227万, 业主降价 华南碧桂园漾翠苑 南向中层视野好 送车位
侨怡苑 2 房 80.6 方 繁华地段 交通便利 配套成熟,侨怡苑,余娟,https://gz.esf.fang.com/chushou/3_262840410.htm,16684,750万, 侨怡苑 2 房 80.6 方 繁华地段 交通便利 配套成熟
北京路站 仰忠汇旁边 大院管理 全新精装三房 入文德小,仰忠街小区,罗穗生,https://gz.esf.fang.com/chushou/3_262520959.htm,16685,438万, 北京路站 仰忠汇旁边 大院管理 全新精装三房 入文德小
越秀TOD星汇城 价格可谈30万 送全屋家私家电 送车位,越秀TOD星汇城,叶锦江,https://gz.esf.fang.com/chushou/3_262949529.htm,16686,136万, 越秀TOD星汇城 价格可谈30万 送全屋家私家电 送车位
h文船西区 3 房 75 方,文船生活西区,吴济帆,https://gz.esf.fang.com/chushou/3_262490354.htm,16687,166万, h文船西区 3 房 75 方
新都盛世名门 送家私家电 南向精装 价格可谈30万 公立书包,新都盛世名门,叶锦江,https://gz.esf.fang.com/chushou/3_262977647.htm,16688,124万, 新都盛世名门 送家私家电 南向精装 价格可谈30万 公立书包
时代倾城 一口价90万 业主包税送车位 来电专车接送,时代倾城(中新),李子豪,https://gz.esf.fang.com/chushou/3_262550251.htm,16689,110万, 时代倾城 一口价90万 业主包税送车位 来电专车接送
h不用名额)保利云禧 4 房 261 方 送车位,保利云禧,吴济帆,https://gz.esf.fang.com/chushou/3_263006430.htm,16690,1659万, h不用名额)保利云禧 4 房 261 方 送车位
全新加推 广地花园 豪华装修 配中央空调 南北向 随时看房,广地花园,梁家硕,https://gz.esf.fang.com/chushou/3_262491139.htm,16691,620万, 全新加推 广地花园 豪华装修 配中央空调 南北向 随时看房
逸景翠园 南向高层 安静 视野 格局 价格而且还望广州塔,逸景翠园,李金梅,https://gz.esf.fang.com/chushou/3_262702288.htm,16692,511万, 逸景翠园 南向高层 安静 视野 格局 价格而且还望广州塔
华南新城山咏轩 送车位 首付10W 南向精装修 安静不临街,华南新城山咏轩,郭咏涛,https://gz.esf.fang.com/chushou/3_262957436.htm,16693,228万, 华南新城山咏轩 送车位 首付10W 南向精装修 安静不临街
h南向 700方花园 有加建地下室 茶室 实用高达500方,碧桂园凤凰城凤曦苑别墅,吴济帆,https://gz.esf.fang.com/chushou/10_262929874.htm,16694,1123万, h南向 700方花园 有加建地下室 茶室 实用高达500方
急售包税费 新塘江边保利东江 业主急卖 价格可谈 产权清晰,保利东江首府,李金梅,https://gz.esf.fang.com/chushou/3_262698912.htm,16695,180万, 急售包税费 新塘江边保利东江 业主急卖 价格可谈 产权清晰
新塘碧桂园云顶 沙村精装 走读市贰中九年一贯 户型美丽 包税,碧桂园云顶,陈晓冰,https://gz.esf.fang.com/chushou/3_262594675.htm,16696,142万, 新塘碧桂园云顶 沙村精装 走读市贰中九年一贯 户型美丽 包税
碧桂园星禧 舒适三房 看上就快入手 区域配套成熟 价格\低,敏捷绿湖国际城,刘表斌,https://gz.esf.fang.com/chushou/3_259994780.htm,16697,70万, 碧桂园星禧 舒适三房 看上就快入手 区域配套成熟 价格\低
暨大后花园翠湖山庄二期三房双卫高层望军区视野开阔诚心出售,翠湖山庄,范奇,https://gz.esf.fang.com/chushou/3_263089032.htm,16698,540万, 暨大后花园翠湖山庄二期三房双卫高层望军区视野开阔诚心出售
珊瑚湾畔别墅 336平6居 南向精装修 随时签约,珊瑚湾畔别墅,冯承林,https://gz.esf.fang.com/chushou/10_262857053.htm,16699,2800万, 珊瑚湾畔别墅 336平6居 南向精装修 随时签约
新兴白云花园 一口价68万 精装好出租 无需社保 可公积金!,新兴白云花园,彭枭,https://gz.esf.fang.com/chushou/3_260875221.htm,16700,92万, 新兴白云花园 一口价68万 精装好出租 无需社保 可公积金!
一线望江景 倚莲半岛 南向大三房 可公积金 送车位 有钥匙,倚莲半岛花园,饶群,https://gz.esf.fang.com/chushou/3_259770756.htm,16701,185万, 一线望江景 倚莲半岛 南向大三房 可公积金 送车位 有钥匙
广地花园二期 100平3居 南北向精装修 拎包入住,广地花园二期,罗恩,https://gz.esf.fang.com/chushou/3_262987050.htm,16702,195万, 广地花园二期 100平3居 南北向精装修 拎包入住
新世界花园 新塘地铁口 省級學校 满五唯— 南向大三房望花园,新世界花园,覃晓冲,https://gz.esf.fang.com/chushou/3_259499211.htm,16703,75万, 新世界花园 新塘地铁口 省級學校 满五唯— 南向大三房望花园
丨眞選丨珠江新城 方圆月岛 高层实用 可改三房 业主急售,方圆月岛,戴燕飞,https://gz.esf.fang.com/chushou/3_258038629.htm,16704,850万, 丨眞選丨珠江新城 方圆月岛 高层实用 可改三房 业主急售
新世界嘉云府 南北向精装修 位置好 可谈价 送物业送家电,新世界嘉云府,陈晓冰,https://gz.esf.fang.com/chushou/3_262653255.htm,16705,898万, 新世界嘉云府 南北向精装修 位置好 可谈价 送物业送家电
天鹿花园 精装南向 送全屋家私家电 价格可谈30万 送车位,天鹿花园,叶锦江,https://gz.esf.fang.com/chushou/3_262874190.htm,16706,94万, 天鹿花园 精装南向 送全屋家私家电 价格可谈30万 送车位
珊瑚天峰 192.62平4居 南北向毛坯 安静不临街,珊瑚天峰,黄斯泳,https://gz.esf.fang.com/chushou/3_262865487.htm,16707,638万, 珊瑚天峰 192.62平4居 南北向毛坯 安静不临街
南向双拼别墅 带超大花园 富豪山庄,富豪山庄,饶群,https://gz.esf.fang.com/chushou/3_262623944.htm,16708,705万, 南向双拼别墅 带超大花园 富豪山庄
拒绝千篇一律!鱼珠地铁站200m 衣食住行一应俱全 业主包税,鱼木小区,彭枭,https://gz.esf.fang.com/chushou/3_260836828.htm,16709,79万, 拒绝千篇一律!鱼珠地铁站200m 衣食住行一应俱全 业主包税
嘉柏居 价格可谈30万 送全屋家私家电 南向精装 中楼层,嘉柏居,叶锦江,https://gz.esf.fang.com/chushou/3_263209742.htm,16710,187万, 嘉柏居 价格可谈30万 送全屋家私家电 南向精装 中楼层
华标峰湖御境 内转 蕞后小面积 依山环湖 享高品质奢居生活,华标峰湖御境,李子豪,https://gz.esf.fang.com/chushou/3_262340651.htm,16711,1170万, 华标峰湖御境 内转 蕞后小面积 依山环湖 享高品质奢居生活
祈福新村倚云居 113平3居 南北向精装修 送车位 随时签约,祈福新村倚云居,罗恩,https://gz.esf.fang.com/chushou/3_263082834.htm,16712,220万, 祈福新村倚云居 113平3居 南北向精装修 送车位 随时签约
实收100w 富丽家园桔芳园 精装满五 送车位 我有钥匙,富丽家园桔芳园,尹滔彬,https://gz.esf.fang.com/chushou/3_262811398.htm,16713,130万, 实收100w 富丽家园桔芳园 精装满五 送车位 我有钥匙
黄埔区府不保利罗兰国际 商圈成熟 公立教育 包税拎包入住,保利罗兰国际,李子豪,https://gz.esf.fang.com/chushou/3_262772944.htm,16714,300万, 黄埔区府不保利罗兰国际 商圈成熟 公立教育 包税拎包入住
新塘官湖顺欣花园 免税 读广大 南北对流 商圈配套成熟,顺欣花园,杨文健,https://gz.esf.fang.com/chushou/3_263116647.htm,16715,130万, 新塘官湖顺欣花园 免税 读广大 南北对流 商圈配套成熟
业主置换急售!随时可看房 增城新塘永和海伦春天拎包入住,海伦春天,刘庆珠,https://gz.esf.fang.com/chushou/3_260322329.htm,16716,80万, 业主置换急售!随时可看房 增城新塘永和海伦春天拎包入住
地铁口 富雅都市华庭 户型方正 现房 拎包入住 总价低急售,富雅都市华庭,杨文健,https://gz.esf.fang.com/chushou/3_262532314.htm,16717,108万, 地铁口 富雅都市华庭 户型方正 现房 拎包入住 总价低急售
一口价20万 精装两房 嘉华广场 清塘地铁300m 带家私!,嘉华广场公寓,彭枭,https://gz.esf.fang.com/chushou/3_261078623.htm,16718,38万, 一口价20万 精装两房 嘉华广场 清塘地铁300m 带家私!
仙湖街 3 房 46 方 配套成熟 近地铁 繁华地段,仙湖街大院,毛礼时,https://gz.esf.fang.com/chushou/3_263229057.htm,16719,210万, 仙湖街 3 房 46 方 配套成熟 近地铁 繁华地段
时代倾城 近地铁 人车分流小区安静采光好 交通便利 可看房,时代倾城(番禺),覃晓冲,https://gz.esf.fang.com/chushou/3_261273374.htm,16720,200万, 时代倾城 近地铁 人车分流小区安静采光好 交通便利 可看房
金碧花园金碧 可议价 拎包入住 保养好 业主急售 可公积金,金碧花园一期,陈浩磊,https://gz.esf.fang.com/chushou/3_262897649.htm,16721,335万, 金碧花园金碧 可议价 拎包入住 保养好 业主急售 可公积金
会展城 4房2厅楼层 高性价比 高品位,会展世界城,冯承林,https://gz.esf.fang.com/chushou/3_262995690.htm,16722,1330万, 会展城 4房2厅楼层 高性价比 高品位
时代廊桥 沥滘双地铁三房 精装修保养好 拎包入住 价格可谈,时代廊桥,赵威,https://gz.esf.fang.com/chushou/3_262858433.htm,16723,305万, 时代廊桥 沥滘双地铁三房 精装修保养好 拎包入住 价格可谈
因工作外调 置换急售 全新装未住 拎包入住 带车位,东海花园,饶群,https://gz.esf.fang.com/chushou/3_262993365.htm,16724,395万, 因工作外调 置换急售 全新装未住 拎包入住 带车位
4号线 尚轩103 送车位 满五仅一 可公积金 来电看房,尚轩103,梁家硕,https://gz.esf.fang.com/chushou/3_262477541.htm,16725,267万, 4号线 尚轩103 送车位 满五仅一 可公积金 来电看房
急售!包税!南站商圈!自带商业!人流旺地!月租4700,雄峰城公寓,祖文吉,https://gz.esf.fang.com/chushou/3_263239810.htm,16726,45万, 急售!包税!南站商圈!自带商业!人流旺地!月租4700
万科欧泊 96平3居 南北向精装修 视野无遮挡 随时看房,万科欧泊,李瑞青,https://gz.esf.fang.com/chushou/3_262947443.htm,16727,423万, 万科欧泊 96平3居 南北向精装修 视野无遮挡 随时看房
珠江金茂府广州第二大新城 广钢新城 高层 南北对流带豪华装,珠江金茂府,刘表斌,https://gz.esf.fang.com/chushou/3_261969924.htm,16728,830万, 珠江金茂府广州第二大新城 广钢新城 高层 南北对流带豪华装
一手内转单位 急卖 五矿招商鹭山府 签开发商 安全有保障,五矿招商鹭山府,姚国良,https://gz.esf.fang.com/chushou/3_259831159.htm,16729,500万, 一手内转单位 急卖 五矿招商鹭山府 签开发商 安全有保障
信基城 业主急售 精装修 可公积金 看房方便 来电随时约,信基城,黄斯泳,https://gz.esf.fang.com/chushou/3_262869258.htm,16730,560万, 信基城 业主急售 精装修 可公积金 看房方便 来电随时约
仁安花园 拎包入住 精装修 中高楼层 可谈价 送物业家电,仁安花园,叶锦江,https://gz.esf.fang.com/chushou/3_262958175.htm,16731,127万, 仁安花园 拎包入住 精装修 中高楼层 可谈价 送物业家电
黄埔科學城 时代天境 低密度宜居 送车位,时代天境(黄埔),刘庆珠,https://gz.esf.fang.com/chushou/3_261903434.htm,16732,340万, 黄埔科學城 时代天境 低密度宜居 送车位
富豪山庄 南向望湖 靓装修 业主急售 送车位 保养好拎包入住,富豪山庄,赵威,https://gz.esf.fang.com/chushou/3_262623561.htm,16733,224万, 富豪山庄 南向望湖 靓装修 业主急售 送车位 保养好拎包入住
急售业主包税 尚东阳光电梯2房 楼下商业街购物方便新塘沙村,尚东阳光,姚国良,https://gz.esf.fang.com/chushou/3_263119258.htm,16734,69万, 急售业主包税 尚东阳光电梯2房 楼下商业街购物方便新塘沙村
新世纪花园 打8折出售 满五南向 可公积金 有钥匙 送产权车,新世纪花园,黎鸿,https://gz.esf.fang.com/chushou/3_262547060.htm,16735,160万, 新世纪花园 打8折出售 满五南向 可公积金 有钥匙 送产权车
保利领秀海 精装三房 南向可公积金 有學卫 价格可议随时看房,保利领秀海,饶群,https://gz.esf.fang.com/chushou/3_263176319.htm,16736,145万, 保利领秀海 精装三房 南向可公积金 有學卫 价格可议随时看房
黄埔 星汇城 88平三房二卫 中高楼层内转单位 免税 电联,越秀TOD星汇城,陈晓冰,https://gz.esf.fang.com/chushou/3_263103164.htm,16737,150万, 黄埔 星汇城 88平三房二卫 中高楼层内转单位 免税 电联
永和金地公园上城精装四房 南北对流采光通透 保养新带2个车位,金地公园上城,李子豪,https://gz.esf.fang.com/chushou/3_262610808.htm,16738,112万, 永和金地公园上城精装四房 南北对流采光通透 保养新带2个车位
敏捷绿湖国际城 南向精装修 现房 价格可谈 送车位 送物业,敏捷绿湖国际城,黄舜兰,https://gz.esf.fang.com/chushou/3_262473296.htm,16739,65万, 敏捷绿湖国际城 南向精装修 现房 价格可谈 送车位 送物业
合生湖山国际 精装三房看湖景 低税中高 看中价格可谈随时看房,合生湖山国际,姚国良,https://gz.esf.fang.com/chushou/3_262872632.htm,16740,170万, 合生湖山国际 精装三房看湖景 低税中高 看中价格可谈随时看房
金科景业·雍景园 南向精装修 近地铁 内转单位急售 可谈价,金科景业·雍景园,杨文健,https://gz.esf.fang.com/chushou/3_263116755.htm,16741,91万, 金科景业·雍景园 南向精装修 近地铁 内转单位急售 可谈价
远洋天成 新塘一手 广州东新塘芯 13号线官湖站旁 送车位,锦绣天伦花园,王偏,https://gz.esf.fang.com/chushou/3_262630982.htm,16742,120万, 远洋天成 新塘一手 广州东新塘芯 13号线官湖站旁 送车位
h笋!急售捡漏 广州星汇城 大型区 精装电梯房,越秀TOD星汇城,陈梦晓,https://gz.esf.fang.com/chushou/3_262935937.htm,16743,150万, h笋!急售捡漏 广州星汇城 大型区 精装电梯房
科慧花园 91.1平3居 送车位 南向精装修 安静不临街,科慧花园,李子豪,https://gz.esf.fang.com/chushou/3_262350646.htm,16744,130万, 科慧花园 91.1平3居 送车位 南向精装修 安静不临街
海珠光大花园电梯出行方便看房随时,光大花园,彭泽锋,https://gz.esf.fang.com/chushou/3_262896649.htm,16745,360万, 海珠光大花园电梯出行方便看房随时
亏本急售!近东圃地铁站可公积金带返租6000可随时看房,车陂居委小区,彭枭,https://gz.esf.fang.com/chushou/3_261366857.htm,16746,50万, 亏本急售!近东圃地铁站可公积金带返租6000可随时看房
够五 南北对流 户型方正 视野开阔,新康花园,许鸿程,https://gz.esf.fang.com/chushou/3_262533295.htm,16747,148万, 够五 南北对流 户型方正 视野开阔
尚轩103 降价急售 满五带车位 价格可谈 来电随时约看房,尚轩103,李理,https://gz.esf.fang.com/chushou/3_263078947.htm,16748,150万, 尚轩103 降价急售 满五带车位 价格可谈 来电随时约看房
首付10万 广州亚运城媒体村 近地铁 可议价 随时看房,亚运城媒体北村,陈卓伟,https://gz.esf.fang.com/chushou/3_262806564.htm,16749,176万, 首付10万 广州亚运城媒体村 近地铁 可议价 随时看房
星河湾赏心园 标准装修 北向 满2年,星河湾赏心园,陈志标,https://gz.esf.fang.com/chushou/3_263124867.htm,16750,445万, 星河湾赏心园 标准装修 北向 满2年
内部工抵房 找我拿额外95员工折扣 送车位限前10名,翡翠绿洲,杨文健,https://gz.esf.fang.com/chushou/3_262861515.htm,16751,130万, 内部工抵房 找我拿额外95员工折扣 送车位限前10名
h中海云麓公馆 209平3居 南向精装修 安静不临街,中海云麓公馆,吴济帆,https://gz.esf.fang.com/chushou/3_262426372.htm,16752,1417万, h中海云麓公馆 209平3居 南向精装修 安静不临街
你等的肯定是这套吧!府前阁 业主家新添成员 继续置换60W出,府前阁,玉梦霄,https://gz.esf.fang.com/chushou/3_259795752.htm,16753,68万, 你等的肯定是这套吧!府前阁 业主家新添成员 继续置换60W出
实收100万 卓越·晴翠府 南北向精装修 近地铁随时看房急售,卓越·晴翠府,童金城,https://gz.esf.fang.com/chushou/3_262980734.htm,16754,164万, 实收100万 卓越·晴翠府 南北向精装修 近地铁随时看房急售
雅居乐七里海 黄金楼层南向三房 降价急售,雅居乐七里海,邹杰浩,https://gz.esf.fang.com/chushou/3_262744530.htm,16755,148万, 雅居乐七里海 黄金楼层南向三房 降价急售
越秀TOD星汇城 南向 地铁口 送车位 读广外 包税费,越秀TOD星汇城,陈映华,https://gz.esf.fang.com/chushou/3_263178964.htm,16756,166万, 越秀TOD星汇城 南向 地铁口 送车位 读广外 包税费
合和新城 户型方正实用 视野开阔无遮挡 可公积金 业主急售,合和新城,覃晓冲,https://gz.esf.fang.com/chushou/3_261758328.htm,16757,145万, 合和新城 户型方正实用 视野开阔无遮挡 可公积金 业主急售
三荣大厦 3 房 103 方,三荣大厦,廖月荣,https://gz.esf.fang.com/chushou/3_263233102.htm,16758,528万, 三荣大厦 3 房 103 方
坑贝地铁口 南向精装4房 增城金科雍景园 交通便利 可低首付,金科景业·雍景园,李子豪,https://gz.esf.fang.com/chushou/3_262299940.htm,16759,118万, 坑贝地铁口 南向精装4房 增城金科雍景园 交通便利 可低首付
国庆不打烊 卧室全朝南 大阳台 大户型 装修交付 星图TOD,品秀·星图,许鸿程,https://gz.esf.fang.com/chushou/3_262541820.htm,16760,320万, 国庆不打烊 卧室全朝南 大阳台 大户型 装修交付 星图TOD
合景誉山国际 永和 精装 高层景观好看远方 带车位 随时看,合景誉山国际,陈晓冰,https://gz.esf.fang.com/chushou/3_262874148.htm,16761,91万, 合景誉山国际 永和 精装 高层景观好看远方 带车位 随时看
业主急售 包税费可公积金 低于市场价30万出售 送车位,敏捷绿湖国际城,李子豪,https://gz.esf.fang.com/chushou/3_262762977.htm,16762,84万, 业主急售 包税费可公积金 低于市场价30万出售 送车位
天河区奥体新城 华润天合 精装3房 高层视野开阔 执信,华润天合,李旭伦,https://gz.esf.fang.com/chushou/3_262263055.htm,16763,556万, 天河区奥体新城 华润天合 精装3房 高层视野开阔 执信
锦绣天伦花园 南向三房 精装修 送车位 拎包入住送全屋家私家,锦绣天伦花园,叶锦江,https://gz.esf.fang.com/chushou/3_262977724.htm,16764,107万, 锦绣天伦花园 南向三房 精装修 送车位 拎包入住送全屋家私家
黄埔中冶逸璟台 顶豪标杆 137平4房板式设计南北对流精装修,中冶逸璟台,叶锦坤,https://gz.esf.fang.com/chushou/3_262751263.htm,16765,564万, 黄埔中冶逸璟台 顶豪标杆 137平4房板式设计南北对流精装修
逸翠庄园 山顶独栋 前庭后院 毛坯房 带花园 送车位包税,逸翠庄园,李威威,https://gz.esf.fang.com/chushou/10_263077277.htm,16766,500万, 逸翠庄园 山顶独栋 前庭后院 毛坯房 带花园 送车位包税
合汇學府名郡 送家私家电 南向精装 价格可谈30万 公立,合汇学府名郡,叶锦江,https://gz.esf.fang.com/chushou/3_263156576.htm,16767,136万, 合汇學府名郡 送家私家电 南向精装 价格可谈30万 公立
黄埔区 中鼎君和名城 精装高层二房 大沙东地铁口100米,中鼎君和名城,覃晓冲,https://gz.esf.fang.com/chushou/3_259517290.htm,16768,260万, 黄埔区 中鼎君和名城 精装高层二房 大沙东地铁口100米
科慧花园急售包税!凤岗地铁 全新未住 业主资金需要周转,科慧花园,刘庆珠,https://gz.esf.fang.com/chushou/3_260305826.htm,16769,86万, 科慧花园急售包税!凤岗地铁 全新未住 业主资金需要周转
琶洲壹号 5房 毛坯,琶洲壹号,胡锐华,https://gz.esf.fang.com/chushou/10_263239215.htm,16770,4000万, 琶洲壹号 5房 毛坯
保利阅云台 白云新城 棠溪交通枢纽 业主急售 价格可谈,保利阅云台,李旭伦,https://gz.esf.fang.com/chushou/3_261102252.htm,16771,280万, 保利阅云台 白云新城 棠溪交通枢纽 业主急售 价格可谈
科慧花园 南北向精装修 凤岗地铁 送车位 送物业包税急售,科慧花园,李威威,https://gz.esf.fang.com/chushou/3_263077232.htm,16772,129万, 科慧花园 南北向精装修 凤岗地铁 送车位 送物业包税急售
中鼎君和名城 2 房 76.28 方,中鼎君和名城,覃晓冲,https://gz.esf.fang.com/chushou/3_261905226.htm,16773,460万, 中鼎君和名城 2 房 76.28 方
天河智慧城 21号地铁 带租5500 天河公园 户型方正,万科云城米酷,刘霞,https://gz.esf.fang.com/chushou/3_263219419.htm,16774,50万, 天河智慧城 21号地铁 带租5500 天河公园 户型方正
保利鱼珠港 一线看江 金融城 商业大平层 中间好楼层,保利鱼珠港,李子豪,https://gz.esf.fang.com/chushou/3_262343237.htm,16775,1900万, 保利鱼珠港 一线看江 金融城 商业大平层 中间好楼层
业主炒股亏100万 急需周转包税降价(30万)出售送产权车位,锦绣御景国际,李子豪,https://gz.esf.fang.com/chushou/3_263006845.htm,16776,144万, 业主炒股亏100万 急需周转包税降价(30万)出售送产权车位
中奥方直明日公元 总价100万买凤岗精装三房 欢迎来电咨询,景新国际名城,李子豪,https://gz.esf.fang.com/chushou/3_262349293.htm,16777,95万, 中奥方直明日公元 总价100万买凤岗精装三房 欢迎来电咨询
h御溪世家 送车位 中新知识城南 配套成熟双红盘,御溪世家,陈梦晓,https://gz.esf.fang.com/chushou/3_262935775.htm,16778,135万, h御溪世家 送车位 中新知识城南 配套成熟双红盘
笋!内部渠道额外高折扣凯德山海连城二期 舒适安静 东向望江,凯德山海连城,叶锦坤,https://gz.esf.fang.com/chushou/3_263163074.htm,16779,160万, 笋!内部渠道额外高折扣凯德山海连城二期 舒适安静 东向望江
h大一山庄“独栋”花园500 带私家车库泳池 看房提前预约,大一山庄,吴济帆,https://gz.esf.fang.com/chushou/10_262409205.htm,16780,7201万, h大一山庄“独栋”花园500 带私家车库泳池 看房提前预约
市桥地铁D口一口价37万 复式现房租4000可住可出租,汀沙村,祖文吉,https://gz.esf.fang.com/chushou/3_263222140.htm,16781,37万, 市桥地铁D口一口价37万 复式现房租4000可住可出租
东秀园 99.8平3居 南北向精装修 随时签约 随时看房,东秀园,李瑞青,https://gz.esf.fang.com/chushou/3_262947414.htm,16782,176万, 东秀园 99.8平3居 南北向精装修 随时签约 随时看房
新推出内转房 找我拿额外的员工9折扣 送6年物业管理费带车位,合景誉山国际,杨文健,https://gz.esf.fang.com/chushou/3_262462288.htm,16783,96万, 新推出内转房 找我拿额外的员工9折扣 送6年物业管理费带车位
万科云山 全明户型 高楼层 视野开阔 电梯 小区环境优美,万科云山,李金梅,https://gz.esf.fang.com/chushou/3_262741839.htm,16784,250万, 万科云山 全明户型 高楼层 视野开阔 电梯 小区环境优美
金逸雅居 2 房 82 方,金逸雅居,李子豪,https://gz.esf.fang.com/chushou/3_263127613.htm,16785,375万, 金逸雅居 2 房 82 方
渠道专项额外高折扣 (时代天韵) 超价格出货源不多了,时代天韵,李兴福,https://gz.esf.fang.com/chushou/3_259212923.htm,16786,296万, 渠道专项额外高折扣 (时代天韵) 超价格出货源不多了
朱村凤岗地铁口 碧桂园城市花园 精装南向三房看花园 看房方便,碧桂园城市花园,苏秋雄,https://gz.esf.fang.com/chushou/3_262946248.htm,16787,140万, 朱村凤岗地铁口 碧桂园城市花园 精装南向三房看花园 看房方便
珠光御景壹号 4房 小区管理 配套完善 环境优雅,珠光御景壹号,胡锐华,https://gz.esf.fang.com/chushou/3_263247218.htm,16788,3100万, 珠光御景壹号 4房 小区管理 配套完善 环境优雅
保利翔龙天汇 142平4居 南北向精装修 随时签约,保利翔龙天汇,赵胜龙,https://gz.esf.fang.com/chushou/3_262712687.htm,16789,450万, 保利翔龙天汇 142平4居 南北向精装修 随时签约
越秀TOD星汇城 地铁口 送车位 包税费,越秀TOD星汇城,陈映华,https://gz.esf.fang.com/chushou/3_263178967.htm,16790,207万, 越秀TOD星汇城 地铁口 送车位 包税费
h凤凰御景 送车位 商圈繁荣 交通便利 南向望公园 户型方正,凤凰御景花园,吴济帆,https://gz.esf.fang.com/chushou/3_263037979.htm,16791,165万, h凤凰御景 送车位 商圈繁荣 交通便利 南向望公园 户型方正
合汇學府名郡102.61平3居 精装修保养好来电随时看房,合汇学府名郡,杨文健,https://gz.esf.fang.com/chushou/3_262532263.htm,16792,150万, 合汇學府名郡102.61平3居 精装修保养好来电随时看房
保利东湾 三大品牌开发商 科教城核心商圈 地铁上盖复式户型!,保利东湾(增城),姚国良,https://gz.esf.fang.com/chushou/3_263125213.htm,16793,81万, 保利东湾 三大品牌开发商 科教城核心商圈 地铁上盖复式户型!
合生中央城 业主出售 黄埔香雪科学城南向精装大三房,合生中央城,刘庆珠,https://gz.esf.fang.com/chushou/3_262055732.htm,16794,345万, 合生中央城 业主出售 黄埔香雪科学城南向精装大三房
白云云湖壹号四房二卫中高看湖 业主包税 来电专车接送 享折扣,首开保利云湖壹号,陈晓冰,https://gz.esf.fang.com/chushou/3_262936142.htm,16795,300万, 白云云湖壹号四房二卫中高看湖 业主包税 来电专车接送 享折扣
万科城市花园 2 房 80 方 近地铁 素质住户 品质小区,万科城市花园(黄埔),李子豪,https://gz.esf.fang.com/chushou/3_263127596.htm,16796,310万, 万科城市花园 2 房 80 方 近地铁 素质住户 品质小区
越秀御珑苑一口价65万急出(可按揭 精装送家私)可公积金包税,越秀御珑苑,彭枭,https://gz.esf.fang.com/chushou/3_261366863.htm,16797,242万, 越秀御珑苑一口价65万急出(可按揭 精装送家私)可公积金包税
急售!丽江花园九如通津 南向精装修 近地铁送车位低首付公积金,丽江花园九如通津,吴润伦,https://gz.esf.fang.com/chushou/3_261934624.htm,16798,245万, 急售!丽江花园九如通津 南向精装修 近地铁送车位低首付公积金
实收100万 保利星海小镇 南北向精装修价格可议随时看房急售,保利星海小镇,童金城,https://gz.esf.fang.com/chushou/3_262994108.htm,16799,118万, 实收100万 保利星海小镇 南北向精装修价格可议随时看房急售
合和新城 地铁口 商圈繁荣 黄金楼层 南向望公园 户型方正,合和新城,覃晓冲,https://gz.esf.fang.com/chushou/3_261565994.htm,16800,120万, 合和新城 地铁口 商圈繁荣 黄金楼层 南向望公园 户型方正
业主急售包税低于市场价50万出售 送车位 全屋家私家电,实地蔷薇国际,杨文健,https://gz.esf.fang.com/chushou/3_262720534.htm,16801,100万, 业主急售包税低于市场价50万出售 送车位 全屋家私家电
首付1.5成 总价再降20w 买越秀白云星汇城 大三房,越秀·白云·星汇城,谢明月,https://gz.esf.fang.com/chushou/3_263240187.htm,16802,155万, 首付1.5成 总价再降20w 买越秀白云星汇城 大三房
世茂天越 内转 送150多方 单价仅7.6万,世茂天越,覃晓冲,https://gz.esf.fang.com/chushou/3_261965341.htm,16803,1770万, 世茂天越 内转 送150多方 单价仅7.6万
